handle,title,journal,year,vol,issue,page,end page,authors
RePEc:oup:apecpp:v:33:y:2011:i:3:p:304-344|The Relationship between Food Assistance and Health: A Review of the Literature and Empirical Strategies for Identifying Program Effects|Applied Economic Perspectives and Policy|2011|33|3|304|344|Chad D. Meyerhoefer
RePEc:oup:apecpp:v:33:y:2011:i:3:p:304-344|The Relationship between Food Assistance and Health: A Review of the Literature and Empirical Strategies for Identifying Program Effects|Applied Economic Perspectives and Policy|2011|33|3|304|344|Muzhe Yang
RePEc:oup:apecpp:v:33:y:2011:i:3:p:345-362|Modern Food Retailers and Traditional Markets in Developing Countries: Comparing Quality, Prices, and Competition Strategies in Thailand|Applied Economic Perspectives and Policy|2011|33|3|345|362|Christin Schipmann
RePEc:oup:apecpp:v:33:y:2011:i:3:p:345-362|Modern Food Retailers and Traditional Markets in Developing Countries: Comparing Quality, Prices, and Competition Strategies in Thailand|Applied Economic Perspectives and Policy|2011|33|3|345|362|Matin Qaim
RePEc:oup:apecpp:v:33:y:2011:i:3:p:363-383|Do Consumer Responses to Media Food Safety Information Last?|Applied Economic Perspectives and Policy|2011|33|3|363|383|Robin Dillaway
RePEc:oup:apecpp:v:33:y:2011:i:3:p:363-383|Do Consumer Responses to Media Food Safety Information Last?|Applied Economic Perspectives and Policy|2011|33|3|363|383|Harry M. Kaiser
RePEc:oup:apecpp:v:33:y:2011:i:3:p:384-401|The Determinants of Internationalization: Evidence from the Wine Industry|Applied Economic Perspectives and Policy|2011|33|3|384|401|Marta Fernández Olmos
RePEc:oup:apecpp:v:33:y:2011:i:3:p:402-427|The Effect of Biofuels on the International Oil Market-super- |Applied Economic Perspectives and Policy|2011|33|3|402|427|Gal Hochman
RePEc:oup:apecpp:v:33:y:2011:i:3:p:402-427|The Effect of Biofuels on the International Oil Market-super- |Applied Economic Perspectives and Policy|2011|33|3|402|427|David Zilberman
RePEc:oup:apecpp:v:33:y:2011:i:3:p:428-448|Sensitivity of Carbon Emission Estimates from Indirect Land-Use Change|Applied Economic Perspectives and Policy|2011|33|3|428|448|Jerome Dumortier
RePEc:oup:apecpp:v:33:y:2011:i:3:p:428-448|Sensitivity of Carbon Emission Estimates from Indirect Land-Use Change|Applied Economic Perspectives and Policy|2011|33|3|428|448|Simla Tokgoz
RePEc:oup:apecpp:v:33:y:2011:i:3:p:449-462|Agricultural Land Elasticities in the United States and Brazil|Applied Economic Perspectives and Policy|2011|33|3|449|462|Kanlaya J. Barr
RePEc:oup:apecpp:v:33:y:2011:i:3:p:449-462|Agricultural Land Elasticities in the United States and Brazil|Applied Economic Perspectives and Policy|2011|33|3|449|462|Leila Harfuch
RePEc:oup:apecpp:v:33:y:2011:i:4:p:463-483|Animal Welfare Economics|Applied Economic Perspectives and Policy|2011|33|4|463|483|Jayson L. Lusk
RePEc:oup:apecpp:v:33:y:2011:i:4:p:463-483|Animal Welfare Economics|Applied Economic Perspectives and Policy|2011|33|4|463|483|F. Bailey Norwood
RePEc:oup:apecpp:v:33:y:2011:i:4:p:484-509|Provision of Farm Animal Welfare: Integrating Productivity and Non-Use Values|Applied Economic Perspectives and Policy|2011|33|4|484|509|Carl Johan Lagerkvist
RePEc:oup:apecpp:v:33:y:2011:i:4:p:484-509|Provision of Farm Animal Welfare: Integrating Productivity and Non-Use Values|Applied Economic Perspectives and Policy|2011|33|4|484|509|Ruben Hoffman
