handle;title;journal;year;vol;issue;page;end page;author
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:60-68;Evolution and challenges of dairy supply chains: Evidence from supermarkets, industries and consumers in Ethiopia;food policy;2010;35;1;60;68;Heerink Nico
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:60-68;Evolution and challenges of dairy supply chains: Evidence from supermarkets, industries and consumers in Ethiopia;food policy;2010;35;1;60;68;D'Haese Marijk
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:69-78;The role of farmer organizations in supplying supermarkets with quality food in Vietnam;food policy;2010;35;1;69;78;Moustier Paule
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:69-78;The role of farmer organizations in supplying supermarkets with quality food in Vietnam;food policy;2010;35;1;69;78;Tam Phan Thi Giac
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:69-78;The role of farmer organizations in supplying supermarkets with quality food in Vietnam;food policy;2010;35;1;69;78;Anh Dao The
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:69-78;The role of farmer organizations in supplying supermarkets with quality food in Vietnam;food policy;2010;35;1;69;78;Binh Vu Trong
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:69-78;The role of farmer organizations in supplying supermarkets with quality food in Vietnam;food policy;2010;35;1;69;78;Loc Nguyen Thi Ta
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:79-86;Traditional food traders in developing countries and competition from supermarkets: Evidence from Indonesia;food policy;2010;35;1;79;86;Suryadarma Daniel
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:79-86;Traditional food traders in developing countries and competition from supermarkets: Evidence from Indonesia;food policy;2010;35;1;79;86;Poesoro Adri
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:79-86;Traditional food traders in developing countries and competition from supermarkets: Evidence from Indonesia;food policy;2010;35;1;79;86;Akhmadi
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:79-86;Traditional food traders in developing countries and competition from supermarkets: Evidence from Indonesia;food policy;2010;35;1;79;86;Budiyati Sri
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:79-86;Traditional food traders in developing countries and competition from supermarkets: Evidence from Indonesia;food policy;2010;35;1;79;86;Rosfadhila Meuthia
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:79-86;Traditional food traders in developing countries and competition from supermarkets: Evidence from Indonesia;food policy;2010;35;1;79;86;Suryahadi Ase
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:87-90;On the proportionality of EU spatial ex ante coexistence regulations: A comment;food policy;2010;35;1;87;90;Desquilbet Marion
RePEc:eee:jfpoli:v:35:y:2010:i:1:p:87-90;On the proportionality of EU spatial ex ante coexistence regulations: A comment;food policy;2010;35;1;87;90;Bullock David S
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:91-97;Fit for purpose? Rethinking food security responses in protracted humanitarian crises;food policy;2010;35;2;91;97;Maxwell Daniel
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:91-97;Fit for purpose? Rethinking food security responses in protracted humanitarian crises;food policy;2010;35;2;91;97;Webb Patrick
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:91-97;Fit for purpose? Rethinking food security responses in protracted humanitarian crises;food policy;2010;35;2;91;97;Coates Jennifer
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:91-97;Fit for purpose? Rethinking food security responses in protracted humanitarian crises;food policy;2010;35;2;91;97;Wirth Jame
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:98-111;Estimating impact of cassava research for development approach on productivity, uptake and food security in Malawi;food policy;2010;35;2;98;111;Rusike J.
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:98-111;Estimating impact of cassava research for development approach on productivity, uptake and food security in Malawi;food policy;2010;35;2;98;111;Mahungu N.M.
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:98-111;Estimating impact of cassava research for development approach on productivity, uptake and food security in Malawi;food policy;2010;35;2;98;111;Jumbo S.
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:98-111;Estimating impact of cassava research for development approach on productivity, uptake and food security in Malawi;food policy;2010;35;2;98;111;Sandifolo V.S.
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:98-111;Estimating impact of cassava research for development approach on productivity, uptake and food security in Malawi;food policy;2010;35;2;98;111;Malindi G
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:112-120;Innovation and integration in the agri-food industry;food policy;2010;35;2;112;120;Karantininis Kostas
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:112-120;Innovation and integration in the agri-food industry;food policy;2010;35;2;112;120;Sauer Johannes
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:112-120;Innovation and integration in the agri-food industry;food policy;2010;35;2;112;120;Furtan William Hartle
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:121-129;The impact of interfirm relationships on investment: Evidence from the Polish dairy sector;food policy;2010;35;2;121;129;Dries Liesbeth
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:121-129;The impact of interfirm relationships on investment: Evidence from the Polish dairy sector;food policy;2010;35;2;121;129;Swinnen Johan F.M
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:130-139;Modeling the factors affecting rural consumers' purchase of organic and free-range produce: A case study of consumers' from the Island of Arran in Scotland, UK;food policy;2010;35;2;130;139;Michaelidou Nina
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:130-139;Modeling the factors affecting rural consumers' purchase of organic and free-range produce: A case study of consumers' from the Island of Arran in Scotland, UK;food policy;2010;35;2;130;139;Hassan Louise M
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:140-153;EU Economic Partnership Agreements and WTO negotiations. A quantitative assessment of trade preference granting and erosion in the banana market;food policy;2010;35;2;140;153;Anania Giovann
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:154-162;What makes countries initiate WTO disputes on food-related issues?;food policy;2010;35;2;154;162;Götz Christian
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:154-162;What makes countries initiate WTO disputes on food-related issues?;food policy;2010;35;2;154;162;Heckelei Thomas
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:154-162;What makes countries initiate WTO disputes on food-related issues?;food policy;2010;35;2;154;162;Rudloff Bettin
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:163-174;Modeling beef supply response and price volatility under CAP reforms: The case of Greece;food policy;2010;35;2;163;174;Rezitis Anthony N.
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:163-174;Modeling beef supply response and price volatility under CAP reforms: The case of Greece;food policy;2010;35;2;163;174;Stavropoulos Konstantinos S
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:175-182;Evidence of slowing yield growth - The example of Swiss cereal yields;food policy;2010;35;2;175;182;Finger Rober
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:183-184;On the proportionality of EU spatial ex ante coexistence regulations: Reply;food policy;2010;35;2;183;184;Demont Matty
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:183-184;On the proportionality of EU spatial ex ante coexistence regulations: Reply;food policy;2010;35;2;183;184;Dillen Koen
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:183-184;On the proportionality of EU spatial ex ante coexistence regulations: Reply;food policy;2010;35;2;183;184;Daems Wim
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:183-184;On the proportionality of EU spatial ex ante coexistence regulations: Reply;food policy;2010;35;2;183;184;Sausse Christophe
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:183-184;On the proportionality of EU spatial ex ante coexistence regulations: Reply;food policy;2010;35;2;183;184;Tollens Eric
RePEc:eee:jfpoli:v:35:y:2010:i:2:p:183-184;On the proportionality of EU spatial ex ante coexistence regulations: Reply;food policy;2010;35;2;183;184;Mathijs Eri
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:185-194;Policies to promote cereal intensification in Ethiopia: The search for appropriate public and private roles;food policy;2010;35;3;185;194;Spielman David J.
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:185-194;Policies to promote cereal intensification in Ethiopia: The search for appropriate public and private roles;food policy;2010;35;3;185;194;Byerlee Derek
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:185-194;Policies to promote cereal intensification in Ethiopia: The search for appropriate public and private roles;food policy;2010;35;3;185;194;Alemu Dawit
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:185-194;Policies to promote cereal intensification in Ethiopia: The search for appropriate public and private roles;food policy;2010;35;3;185;194;Kelemework Dawi
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:195-201;Persistent myths about emergency seed aid;food policy;2010;35;3;195;201;Sperling Louise
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:195-201;Persistent myths about emergency seed aid;food policy;2010;35;3;195;201;McGuire Shawn J
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:202-210;A meta-analysis of community-based studies on quality protein maize;food policy;2010;35;3;202;210;Gunaratna Nilupa S.
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:202-210;A meta-analysis of community-based studies on quality protein maize;food policy;2010;35;3;202;210;Groote Hugo De
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:202-210;A meta-analysis of community-based studies on quality protein maize;food policy;2010;35;3;202;210;Nestel Penelope
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:202-210;A meta-analysis of community-based studies on quality protein maize;food policy;2010;35;3;202;210;Pixley Kevin V.
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:202-210;A meta-analysis of community-based studies on quality protein maize;food policy;2010;35;3;202;210;McCabe George P
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:211-220;Traffic lights and food choice: A choice experiment examining the relationship between nutritional food labels and price;food policy;2010;35;3;211;220;Balcombe Kelvin
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:211-220;Traffic lights and food choice: A choice experiment examining the relationship between nutritional food labels and price;food policy;2010;35;3;211;220;Fraser Iain
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:211-220;Traffic lights and food choice: A choice experiment examining the relationship between nutritional food labels and price;food policy;2010;35;3;211;220;Falco Salvatore D
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:221-229;Does nutrition information on food products lead to healthier food choices?;food policy;2010;35;3;221;229;Barreiro-Hurlé Jesús
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:221-229;Does nutrition information on food products lead to healthier food choices?;food policy;2010;35;3;221;229;Gracia Azucena
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:221-229;Does nutrition information on food products lead to healthier food choices?;food policy;2010;35;3;221;229;de-Magistris Tizian
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:230-239;Impact of health-related claims on the perception of other product attributes;food policy;2010;35;3;230;239;Lähteenmäki Liisa
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:230-239;Impact of health-related claims on the perception of other product attributes;food policy;2010;35;3;230;239;Lampila Piritta
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:230-239;Impact of health-related claims on the perception of other product attributes;food policy;2010;35;3;230;239;Grunert Klaus
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:230-239;Impact of health-related claims on the perception of other product attributes;food policy;2010;35;3;230;239;Boztug Yasemin
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:230-239;Impact of health-related claims on the perception of other product attributes;food policy;2010;35;3;230;239;Ueland Øydis
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:230-239;Impact of health-related claims on the perception of other product attributes;food policy;2010;35;3;230;239;Aström Annika
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:230-239;Impact of health-related claims on the perception of other product attributes;food policy;2010;35;3;230;239;Martinsdóttir Emili
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:240-246;Innovation in the functional foods industry in a peripheral region of the European Union: Andalusia (Spain);food policy;2010;35;3;240;246;Arias-Aranda Daniel
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:240-246;Innovation in the functional foods industry in a peripheral region of the European Union: Andalusia (Spain);food policy;2010;35;3;240;246;Romerosa-Martínez M. Mercede
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:247-255;The influence of policy networks on policy output. A comparison of organic farming policy in the Czech Republic and Poland;food policy;2010;35;3;247;255;Moschitz Heidrun
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:247-255;The influence of policy networks on policy output. A comparison of organic farming policy in the Czech Republic and Poland;food policy;2010;35;3;247;255;Stolze Matthia
RePEc:eee:jfpoli:v:35:y:2010:i:3:p:256-264;The performance implications of "grow or buy" decisions in the wine industry;food policy;2010;35;3;256;264;Fernández Olmos Mart
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:265-273;Urban agriculture, poverty, and food security: Empirical evidence from a sample of developing countries;food policy;2010;35;4;265;273;Zezza Alberto
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:265-273;Urban agriculture, poverty, and food security: Empirical evidence from a sample of developing countries;food policy;2010;35;4;265;273;Tasciotti Luc
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:274-285;Cash transfers and high food prices: Explaining outcomes on Ethiopia's Productive Safety Net Programme;food policy;2010;35;4;274;285;Sabates-Wheeler Rachel
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:274-285;Cash transfers and high food prices: Explaining outcomes on Ethiopia's Productive Safety Net Programme;food policy;2010;35;4;274;285;Devereux Stephe
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:286-293;The impact of a food security program on household food consumption in Northwestern Ethiopia: A matching estimator approach;food policy;2010;35;4;286;293;Abebaw Degnet
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:286-293;The impact of a food security program on household food consumption in Northwestern Ethiopia: A matching estimator approach;food policy;2010;35;4;286;293;Fentie Yibeltal
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:286-293;The impact of a food security program on household food consumption in Northwestern Ethiopia: A matching estimator approach;food policy;2010;35;4;286;293;Kassa Bela
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:294-302;Local impacts of a global crisis: Food price transmission, consumer welfare and poverty in Ghana;food policy;2010;35;4;294;302;Cudjoe Godsway
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:294-302;Local impacts of a global crisis: Food price transmission, consumer welfare and poverty in Ghana;food policy;2010;35;4;294;302;Breisinger Clemens
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:294-302;Local impacts of a global crisis: Food price transmission, consumer welfare and poverty in Ghana;food policy;2010;35;4;294;302;Diao Xinshe
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:303-311;Impact of off-farm income on food security and nutrition in Nigeria;food policy;2010;35;4;303;311;Babatunde Raphael O.
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:303-311;Impact of off-farm income on food security and nutrition in Nigeria;food policy;2010;35;4;303;311;Qaim Mati
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:312-322;Rice market integration and food security in Nepal: The role of cross-border trade with India;food policy;2010;35;4;312;322;Sanogo Issa
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:312-322;Rice market integration and food security in Nepal: The role of cross-border trade with India;food policy;2010;35;4;312;322;Maliki Amadou Mahaman
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:323-331;Challenges of the maize seed industry in eastern and southern Africa: A compelling case for private-public intervention to promote growth;food policy;2010;35;4;323;331;Langyintuo Augustine S.
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:323-331;Challenges of the maize seed industry in eastern and southern Africa: A compelling case for private-public intervention to promote growth;food policy;2010;35;4;323;331;Mwangi Wilfred
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:323-331;Challenges of the maize seed industry in eastern and southern Africa: A compelling case for private-public intervention to promote growth;food policy;2010;35;4;323;331;Diallo Alpha O.
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:323-331;Challenges of the maize seed industry in eastern and southern Africa: A compelling case for private-public intervention to promote growth;food policy;2010;35;4;323;331;MacRobert John
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:323-331;Challenges of the maize seed industry in eastern and southern Africa: A compelling case for private-public intervention to promote growth;food policy;2010;35;4;323;331;Dixon John
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:323-331;Challenges of the maize seed industry in eastern and southern Africa: A compelling case for private-public intervention to promote growth;food policy;2010;35;4;323;331;Bänziger Mariann
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:332-340;Perspectives of gatekeepers in the Kenyan food industry towards genetically modified food;food policy;2010;35;4;332;340;Bett Charles
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:332-340;Perspectives of gatekeepers in the Kenyan food industry towards genetically modified food;food policy;2010;35;4;332;340;Ouma James Okuro
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:332-340;Perspectives of gatekeepers in the Kenyan food industry towards genetically modified food;food policy;2010;35;4;332;340;Groote Hugo D
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:341-348;The impact of CAP reform on farmers' plans for the future: Some evidence from South West England;food policy;2010;35;4;341;348;Lobley Matt
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:341-348;The impact of CAP reform on farmers' plans for the future: Some evidence from South West England;food policy;2010;35;4;341;348;Butler Alla
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:349-357;Consumer perceptions of best practice in food risk communication and management: Implications for risk analysis policy;food policy;2010;35;4;349;357;Cope S.
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:349-357;Consumer perceptions of best practice in food risk communication and management: Implications for risk analysis policy;food policy;2010;35;4;349;357;Frewer L.J.
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:349-357;Consumer perceptions of best practice in food risk communication and management: Implications for risk analysis policy;food policy;2010;35;4;349;357;Houghton J.
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:349-357;Consumer perceptions of best practice in food risk communication and management: Implications for risk analysis policy;food policy;2010;35;4;349;357;Rowe G.
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:349-357;Consumer perceptions of best practice in food risk communication and management: Implications for risk analysis policy;food policy;2010;35;4;349;357;Fischer A.R.H.
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:349-357;Consumer perceptions of best practice in food risk communication and management: Implications for risk analysis policy;food policy;2010;35;4;349;357;de Jonge J
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:358-364;Changes in the propensity of overweight US women to under-assess their body weight status;food policy;2010;35;4;358;364;Chang Hung-Hao
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:358-364;Changes in the propensity of overweight US women to under-assess their body weight status;food policy;2010;35;4;358;364;Ver Ploeg Shelly
RePEc:eee:jfpoli:v:35:y:2010:i:4:p:358-364;Changes in the propensity of overweight US women to under-assess their body weight status;food policy;2010;35;4;358;364;Lin Biing-Hwa
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:365-377;Global water crisis and future food security in an era of climate change;food policy;2010;35;5;365;377;Hanjra Munir A.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:365-377;Global water crisis and future food security in an era of climate change;food policy;2010;35;5;365;377;Qureshi M. Eja
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:378-390;Wars, foodcost and countervailing policies: A panel data approach;food policy;2010;35;5;378;390;Ali Hamid E.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:378-390;Wars, foodcost and countervailing policies: A panel data approach;food policy;2010;35;5;378;390;Lin Eric S
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:391-402;The impacts of CGIAR research: A review of recent evidence;food policy;2010;35;5;391;402;Renkow Mitch
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:391-402;The impacts of CGIAR research: A review of recent evidence;food policy;2010;35;5;391;402;Byerlee Dere
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:403-411;Rising trends and variability of rice prices: Threats and opportunities for sub-Saharan Africa;food policy;2010;35;5;403;411;Seck Papa A.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:403-411;Rising trends and variability of rice prices: Threats and opportunities for sub-Saharan Africa;food policy;2010;35;5;403;411;Tollens Eric
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:403-411;Rising trends and variability of rice prices: Threats and opportunities for sub-Saharan Africa;food policy;2010;35;5;403;411;Wopereis Marco C.S.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:403-411;Rising trends and variability of rice prices: Threats and opportunities for sub-Saharan Africa;food policy;2010;35;5;403;411;Diagne Aliou
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:403-411;Rising trends and variability of rice prices: Threats and opportunities for sub-Saharan Africa;food policy;2010;35;5;403;411;Bamba Ibrahi
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:412-418;The implementation mechanisms of voluntary food safety systems;food policy;2010;35;5;412;418;Fares M'hand
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:412-418;The implementation mechanisms of voluntary food safety systems;food policy;2010;35;5;412;418;Rouviere Elodi
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:419-428;Functional food, uncertainty and consumers' choices: A lab experiment with enriched yoghurts for lowering cholesterol;food policy;2010;35;5;419;428;Marette Stéphan
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:419-428;Functional food, uncertainty and consumers' choices: A lab experiment with enriched yoghurts for lowering cholesterol;food policy;2010;35;5;419;428;Roosen Jutta
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:419-428;Functional food, uncertainty and consumers' choices: A lab experiment with enriched yoghurts for lowering cholesterol;food policy;2010;35;5;419;428;Blanchemanche Sandrine
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:419-428;Functional food, uncertainty and consumers' choices: A lab experiment with enriched yoghurts for lowering cholesterol;food policy;2010;35;5;419;428;Feinblatt-Mélèze Ev
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:429-436;Identifying consumer preferences for nutrition information on grocery store shelf labels;food policy;2010;35;5;429;436;Berning Joshua P.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:429-436;Identifying consumer preferences for nutrition information on grocery store shelf labels;food policy;2010;35;5;429;436;Chouinard Hayley H.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:429-436;Identifying consumer preferences for nutrition information on grocery store shelf labels;food policy;2010;35;5;429;436;Manning Kenneth C.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:429-436;Identifying consumer preferences for nutrition information on grocery store shelf labels;food policy;2010;35;5;429;436;McCluskey Jill J.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:429-436;Identifying consumer preferences for nutrition information on grocery store shelf labels;food policy;2010;35;5;429;436;Sprott David E
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:437-447;Nutrition and the Mediterranean diet. A historical and sociological analysis of the concept of a "healthy diet" in Spanish society;food policy;2010;35;5;437;447;Díaz-Méndez Cecilia
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:437-447;Nutrition and the Mediterranean diet. A historical and sociological analysis of the concept of a "healthy diet" in Spanish society;food policy;2010;35;5;437;447;Gómez-Benito Cristóba
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:448-455;Health-related attitudes as a basis for segmenting European fish consumers;food policy;2010;35;5;448;455;Pieniak Zuzanna
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:448-455;Health-related attitudes as a basis for segmenting European fish consumers;food policy;2010;35;5;448;455;Verbeke Wim
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:448-455;Health-related attitudes as a basis for segmenting European fish consumers;food policy;2010;35;5;448;455;Olsen Svein Ottar
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:448-455;Health-related attitudes as a basis for segmenting European fish consumers;food policy;2010;35;5;448;455;Hansen Karina Birch
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:448-455;Health-related attitudes as a basis for segmenting European fish consumers;food policy;2010;35;5;448;455;Brunsø Kare
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:456-462;A consumer segmentation study with regards to genetically modified food in urban China;food policy;2010;35;5;456;462;Zhang Xiaoyong
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:456-462;A consumer segmentation study with regards to genetically modified food in urban China;food policy;2010;35;5;456;462;Huang Jikun
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:456-462;A consumer segmentation study with regards to genetically modified food in urban China;food policy;2010;35;5;456;462;Qiu Huanguang
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:456-462;A consumer segmentation study with regards to genetically modified food in urban China;food policy;2010;35;5;456;462;Huang Zhuron
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:463-470;Melamine in milk products in China: Examining the factors that led to deliberate use of the contaminant;food policy;2010;35;5;463;470;Xiu Changbai
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:463-470;Melamine in milk products in China: Examining the factors that led to deliberate use of the contaminant;food policy;2010;35;5;463;470;Klein K.K
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:471-478;Policies and practices for aquaculture food safety in China;food policy;2010;35;5;471;478;Broughton Edward I.
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:471-478;Policies and practices for aquaculture food safety in China;food policy;2010;35;5;471;478;Walker Damian G
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:479-487;A critique of high-value supply chains as a means of modernising agriculture in China: The case of the beef industry;food policy;2010;35;5;479;487;Waldron Scott
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:479-487;A critique of high-value supply chains as a means of modernising agriculture in China: The case of the beef industry;food policy;2010;35;5;479;487;Brown Colin
RePEc:eee:jfpoli:v:35:y:2010:i:5:p:479-487;A critique of high-value supply chains as a means of modernising agriculture in China: The case of the beef industry;food policy;2010;35;5;479;487;Longworth Joh
