handle;title;journal;year;vol;issue;page;end page;author
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:680-687;Homework in Development Economics: Household Production and the Wealth of Nations;Journal of Political Economy;2000;108;4;680;687;Stephen L. Parente
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:680-687;Homework in Development Economics: Household Production and the Wealth of Nations;Journal of Political Economy;2000;108;4;680;687;Richard Rogerson
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:680-687;Homework in Development Economics: Household Production and the Wealth of Nations;Journal of Political Economy;2000;108;4;680;687;Randall Wright
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:688-727;In Sickness and in Health: Risk Sharing within Households in Rural Ethiopia;Journal of Political Economy;2000;108;4;688;727;Stefan Dercon
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:688-727;In Sickness and in Health: Risk Sharing within Households in Rural Ethiopia;Journal of Political Economy;2000;108;4;688;727;Pramila Krishnan
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:728-760;The Making of an Oligopoly: Firm Survival and Technological Change in the Evolution of the U.S. Tire Industry;Journal of Political Economy;2000;108;4;728;760;Steven Klepper
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:728-760;The Making of an Oligopoly: Firm Survival and Technological Change in the Evolution of the U.S. Tire Industry;Journal of Political Economy;2000;108;4;728;760;Kenneth L. Simons
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:761-777;Age and the Quality of Work: The Case of Modern American Painters;Journal of Political Economy;2000;108;4;761;777;David W. Galenson
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:761-777;Age and the Quality of Work: The Case of Modern American Painters;Journal of Political Economy;2000;108;4;761;777;Bruce A. Weinberg
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:778-806;Balladurette and Juppette: A Discrete Analysis of Scrapping Subsidies;Journal of Political Economy;2000;108;4;778;806;Jerome Adda
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:778-806;Balladurette and Juppette: A Discrete Analysis of Scrapping Subsidies;Journal of Political Economy;2000;108;4;778;806;Russell Cooper
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:807-832;Earnings within Education Groups and Overall Productivity Growth;Journal of Political Economy;2000;108;4;807;832;John Laitner
RePEc:ucp:jpolec:v:108:y:2000:i:4:p:833-862;Equilibrium Price Dispersion in Retail Markets for Prescription Drugs;Journal of Political Economy;2000;108;4;833;862;Alan T. Sorensen
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:851-873;An Alternative Approach to Search Frictions;Journal of Political Economy;2000;108;5;851;873;Ricardo Lagos
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:874-904;Hierarchies and the Organization of Knowledge in Production;Journal of Political Economy;2000;108;5;874;904;Luis Garicano
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:905-927;Federal Mandates by Popular Demand;Journal of Political Economy;2000;108;5;905;927;Jacques Cremer
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:905-927;Federal Mandates by Popular Demand;Journal of Political Economy;2000;108;5;905;927;Thomas R. Palfrey
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:928-960;Putty-Clay and Investment: A Business Cycle Analysis;Journal of Political Economy;2000;108;5;928;960;Simon Gilchrist
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:928-960;Putty-Clay and Investment: A Business Cycle Analysis;Journal of Political Economy;2000;108;5;928;960;John C. Williams
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:961-991;Extensive Margins and the Demand for Money at Low Interest Rates;Journal of Political Economy;2000;108;5;961;991;Casey B. Mulligan
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:961-991;Extensive Margins and the Demand for Money at Low Interest Rates;Journal of Political Economy;2000;108;5;961;991;Xavier Sala-i-Martin
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:992-1005;Are Invisible Hands Good Hands? Moral Hazard, Competition, and the Second-Best in Health Care Markets;Journal of Political Economy;2000;108;5;992;1005;Martin Gaynor
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:992-1005;Are Invisible Hands Good Hands? Moral Hazard, Competition, and the Second-Best in Health Care Markets;Journal of Political Economy;2000;108;5;992;1005;Deborah Haas-Wilson
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:992-1005;Are Invisible Hands Good Hands? Moral Hazard, Competition, and the Second-Best in Health Care Markets;Journal of Political Economy;2000;108;5;992;1005;William B. Vogt
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:1006-1021;Estimating a Bargaining Model with Asymmetric Information: Evidence from Medical Malpractice Disputes;Journal of Political Economy;2000;108;5;1006;1021;Holger Sieg
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:1022-1026;Luxuries Are Easier to Postpone: A Proof;Journal of Political Economy;2000;108;5;1022;1026;Martin Browning
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:1022-1026;Luxuries Are Easier to Postpone: A Proof;Journal of Political Economy;2000;108;5;1022;1026;Thomas F. Crossley
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:1027-1057;Measurement Error and the Relationship between Investment and q;Journal of Political Economy;2000;108;5;1027;1057;Timothy Erickson
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:1027-1057;Measurement Error and the Relationship between Investment and q;Journal of Political Economy;2000;108;5;1027;1057;Toni M. Whited
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:1058-1087;Risk Sharing, Sorting, and Early Contracting;Journal of Political Economy;2000;108;5;1058;1087;Hao Li
RePEc:ucp:jpolec:v:108:y:2000:i:5:p:1058-1087;Risk Sharing, Sorting, and Early Contracting;Journal of Political Economy;2000;108;5;1058;1087;Wing Suen
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1093-1120;A Ricardian Model with a Continuum of Goods under Nonhomothetic Preferences: Demand Complementarities, Income Distribution, and North-South Trade;Journal of Political Economy;2000;108;6;1093;1120;Kiminori Matsuyama
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1121-1161;Comparative Politics and Public Finance;Journal of Political Economy;2000;108;6;1121;1161;Torsten Persson
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1121-1161;Comparative Politics and Public Finance;Journal of Political Economy;2000;108;6;1121;1161;Gerard Roland
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1121-1161;Comparative Politics and Public Finance;Journal of Political Economy;2000;108;6;1121;1161;Guido Tabellini
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1162-1183;Disability Insurance Benefits and Labor Supply;Journal of Political Economy;2000;108;6;1162;1183;Jonathan Gruber
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1184-1209;Parental Benefits from Intergenerational Coresidence: Empirical Evidence from Rural Pakistan;Journal of Political Economy;2000;108;6;1184;1209;Anjini Kochar
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1210-1234;A Model of Bimetallism;Journal of Political Economy;2000;108;6;1210;1234;Francois R. Velde
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1210-1234;A Model of Bimetallism;Journal of Political Economy;2000;108;6;1210;1234;Warren E. Weber
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1235-1269;Redistributing Income under Proportional Representation;Journal of Political Economy;2000;108;6;1235;1269;David Austen-Smith
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1270-1291;Charity and the Bequest Motive: Evidence from Seventeenth-Century Wills;Journal of Political Economy;2000;108;6;1270;1291;Leslie Moscow McGranahan
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1292-1326;Sulfur Dioxide Control by Electric Utilities: What Are the Gains from Trade?;Journal of Political Economy;2000;108;6;1292;1326;Curtis Carlson
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1292-1326;Sulfur Dioxide Control by Electric Utilities: What Are the Gains from Trade?;Journal of Political Economy;2000;108;6;1292;1326;Dallas Burtraw
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1292-1326;Sulfur Dioxide Control by Electric Utilities: What Are the Gains from Trade?;Journal of Political Economy;2000;108;6;1292;1326;Maureen Cropper
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1292-1326;Sulfur Dioxide Control by Electric Utilities: What Are the Gains from Trade?;Journal of Political Economy;2000;108;6;1292;1326;Karen L. Palmer
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1327-1333;The Marriage Squeeze Interpretation of Dowry Inflation: A Comment;Journal of Political Economy;2000;108;6;1327;1333;Lena Edlund
RePEc:ucp:jpolec:v:108:y:2000:i:6:p:1334-1336;The Marriage Squeeze Interpretation of Dowry Inflation: Response;Journal of Political Economy;2000;108;6;1334;1336;Vijayendra Rao
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:1-33;Financial Contagion;Journal of Political Economy;2000;108;1;1;33;Franklin Allen
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:1-33;Financial Contagion;Journal of Political Economy;2000;108;1;1;33;Douglas Gale
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:34-55;Sequential Voting Procedures in Symmetric Binary Elections;Journal of Political Economy;2000;108;1;34;55;Eddie Dekel
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:34-55;Sequential Voting Procedures in Symmetric Binary Elections;Journal of Political Economy;2000;108;1;34;55;Michele Piccione
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:56-78;Testing for Asymmetric Information in Insurance Markets;Journal of Political Economy;2000;108;1;56;78;Pierre-Andre Chiappori
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:56-78;Testing for Asymmetric Information in Insurance Markets;Journal of Political Economy;2000;108;1;56;78;Bernard Salanie
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:79-119;Beyond Arbitrage: Good-Deal Asset Price Bounds in Incomplete Markets;Journal of Political Economy;2000;108;1;79;119;John H. Cochrane
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:79-119;Beyond Arbitrage: Good-Deal Asset Price Bounds in Incomplete Markets;Journal of Political Economy;2000;108;1;79;119;Jesus Saa-Requejo
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:120-143;Reform without Losers: An Interpretation of China's Dual-Track Approach to Transition;Journal of Political Economy;2000;108;1;120;143;Lawrence J. Lau
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:120-143;Reform without Losers: An Interpretation of China's Dual-Track Approach to Transition;Journal of Political Economy;2000;108;1;120;143;Yingyi Qian
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:120-143;Reform without Losers: An Interpretation of China's Dual-Track Approach to Transition;Journal of Political Economy;2000;108;1;120;143;Gerard Roland
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:144-172;Gain, Loss, and Asset Pricing;Journal of Political Economy;2000;108;1;144;172;Antonio E. Bernardo
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:144-172;Gain, Loss, and Asset Pricing;Journal of Political Economy;2000;108;1;144;172;Olivier Ledoit
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:173-206;Valuing Research Leads: Bioprospecting and the Conservation of Genetic Resources;Journal of Political Economy;2000;108;1;173;206;Gordon C. Rausser
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:173-206;Valuing Research Leads: Bioprospecting and the Conservation of Genetic Resources;Journal of Political Economy;2000;108;1;173;206;Arthur A. Small
RePEc:ucp:jpolec:v:108:y:2001:i:1:p:207-236;Review of C. Y. Cyrus Chu, Population Dynamics: A New Economic Approach;Journal of Political Economy;2000;108;1;207;211;Andrew D. Foster
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:1-37;On the Distribution of Income and Worker Assignment under Intrafirm Spillovers, with an Application to Ideas and Networks;Journal of Political Economy;2001;109;1;1;37;Gilles Saint-Paul
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:38-78;Public versus Private Initiative in Arctic Exploration: The Effects of Incentives and Organizational Structure;Journal of Political Economy;2001;109;1;38;78;Jonathan M. Karpoff
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:79-102;Endogenous Enfranchisement When Groups' Preferences Conflict;Journal of Political Economy;2001;109;1;79;102;John P. Conley
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:79-102;Endogenous Enfranchisement When Groups' Preferences Conflict;Journal of Political Economy;2001;109;1;79;102;Akram Temimi
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:103-137;How Much Did the Liberty Shipbuilders Learn? New Evidence for an Old Case Study;Journal of Political Economy;2001;109;1;103;137;Peter Thompson
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:138-190;Inequality, Control Rights, and Rent Seeking: Sugar Cooperatives in Maharashtra;Journal of Political Economy;2001;109;1;138;190;Abhijit Banerjee
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:138-190;Inequality, Control Rights, and Rent Seeking: Sugar Cooperatives in Maharashtra;Journal of Political Economy;2001;109;1;138;190;Dilip Mookherjee
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:138-190;Inequality, Control Rights, and Rent Seeking: Sugar Cooperatives in Maharashtra;Journal of Political Economy;2001;109;1;138;190;Kaivan Munshi
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:138-190;Inequality, Control Rights, and Rent Seeking: Sugar Cooperatives in Maharashtra;Journal of Political Economy;2001;109;1;138;190;Debraj Ray
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:191-202;The Identification of Unobservable Independent and Spousal Leisure;Journal of Political Economy;2001;109;1;191;202;Yuk-fai Fong
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:191-202;The Identification of Unobservable Independent and Spousal Leisure;Journal of Political Economy;2001;109;1;191;202;Junsen Zhang
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:203-232;Racial Bias in Motor Vehicle Searches: Theory and Evidence;Journal of Political Economy;2001;109;1;203;232;John Knowles
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:203-232;Racial Bias in Motor Vehicle Searches: Theory and Evidence;Journal of Political Economy;2001;109;1;203;232;Nicola Persico
RePEc:ucp:jpolec:v:109:y:2001:i:1:p:203-232;Racial Bias in Motor Vehicle Searches: Theory and Evidence;Journal of Political Economy;2001;109;1;203;232;Petra Todd
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:231-265;Political Correctness;Journal of Political Economy;2001;109;2;231;265;Stephen Morris
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:266-280;An Incentive Model of the Effect of Parental Income on Children;Journal of Political Economy;2001;109;2;266;280;Bruce A. Weinberg
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:281-286;Any Non-welfarist Method of Policy Assessment Violates the Pareto Principle;Journal of Political Economy;2001;109;2;281;286;Louis Kaplow
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:281-286;Any Non-welfarist Method of Policy Assessment Violates the Pareto Principle;Journal of Political Economy;2001;109;2;281;286;Steven Shavell
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:287-327;Liquidity Risk, Liquidity Creation, and Financial Fragility: A Theory of Banking;Journal of Political Economy;2001;109;2;287;327;Douglas W. Diamond
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:287-327;Liquidity Risk, Liquidity Creation, and Financial Fragility: A Theory of Banking;Journal of Political Economy;2001;109;2;287;327;Raghuram G. Rajan
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:328-354;Shareholder Wealth and Wages: Evidence for White-Collar Workers;Journal of Political Economy;2001;109;2;328;354;Stephen G. Bronars
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:328-354;Shareholder Wealth and Wages: Evidence for White-Collar Workers;Journal of Political Economy;2001;109;2;328;354;Melissa Famulari
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:355-374;Intercountry Differences in the Relationship between Relative Price Variability and Average Prices;Journal of Political Economy;2001;109;2;355;374;Mick Silver
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:355-374;Intercountry Differences in the Relationship between Relative Price Variability and Average Prices;Journal of Political Economy;2001;109;2;355;374;Christos Ioannidis
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:375-417;Information and Competition in U.S. Forest Service Timber Auctions;Journal of Political Economy;2001;109;2;375;417;Susan Athey
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:375-417;Information and Competition in U.S. Forest Service Timber Auctions;Journal of Political Economy;2001;109;2;375;417;Jonathan Levin
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:418-443;Competitive Fair Division;Journal of Political Economy;2001;109;2;418;443;Steven J. Brams
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:418-443;Competitive Fair Division;Journal of Political Economy;2001;109;2;418;443;D. Marc Kilgour
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:444-473;Testing for Evidence of Adverse Selection in the Automobile Insurance Market: A Comment;Journal of Political Economy;2001;109;2;444;473;Georges Dionne
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:444-473;Testing for Evidence of Adverse Selection in the Automobile Insurance Market: A Comment;Journal of Political Economy;2001;109;2;444;473;Christian Gourieroux
RePEc:ucp:jpolec:v:109:y:2001:i:2:p:444-473;Testing for Evidence of Adverse Selection in the Automobile Insurance Market: A Comment;Journal of Political Economy;2001;109;2;444;473;Charles Vanasse
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:455-499;The Dynamics of Educational Attainment for Black, Hispanic, and White Males;Journal of Political Economy;2001;109;3;455;499;Stephen V. Cameron
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:455-499;The Dynamics of Educational Attainment for Black, Hispanic, and White Males;Journal of Political Economy;2001;109;3;455;499;James J. Heckman
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:500-528;Group Loyalty and the Taste for Redistribution;Journal of Political Economy;2001;109;3;500;528;Erzo F. P. Luttmer
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:529-545;The Effect of Welfare Payments on the Marriage and Fertility Behavior of Unwed Mothers: Results from a Twins Experiment;Journal of Political Economy;2001;109;3;529;545;Jeff Grogger
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:529-545;The Effect of Welfare Payments on the Marriage and Fertility Behavior of Unwed Mothers: Results from a Twins Experiment;Journal of Political Economy;2001;109;3;529;545;Stephen G. Bronars
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:546-569;On Strategic Community Development;Journal of Political Economy;2001;109;3;546;569;J. Vernon Henderson
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:546-569;On Strategic Community Development;Journal of Political Economy;2001;109;3;546;569;Jacques-Francois Thisse
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:570-583;An Empirical Investigation of the Strategic Use of Debt;Journal of Political Economy;2001;109;3;570;583;Per Pettersson-Lidbom
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:584-616;The U.S. Structural Transformation and Regional Convergence: A Reinterpretation;Journal of Political Economy;2001;109;3;584;616;Francesco Caselli
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:584-616;The U.S. Structural Transformation and Regional Convergence: A Reinterpretation;Journal of Political Economy;2001;109;3;584;616;Wilbur John Coleman II
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:617-636;A Theory of Conservatism;Journal of Political Economy;2001;109;3;617;636;Hao Li
RePEc:ucp:jpolec:v:109:y:2001:i:3:p:637-666;Social Approval, Values, and AFDC: A Reexamination of the Illegitimacy Debate;Journal of Political Economy;2001;109;3;637;666;Thomas J. Nechyba
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:673-748;Micro Data, Heterogeneity, and the Evaluation of Public Policy: Nobel Lecture;Journal of Political Economy;2001;109;4;673;748;James J. Heckman
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:749-775;Human Capital versus Signaling Models: University Access and High School Dropouts;Journal of Political Economy;2001;109;4;749;775;Kelly Bedard
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:776-810;War and Democracy;Journal of Political Economy;2001;109;4;776;810;Gregory D. Hess
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:776-810;War and Democracy;Journal of Political Economy;2001;109;4;776;810;Athanasios Orphanides
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:811-841;The Geography of Investment: Informed Trading and Asset Prices;Journal of Political Economy;2001;109;4;811;841;Joshua D. Coval
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:811-841;The Geography of Investment: Informed Trading and Asset Prices;Journal of Political Economy;2001;109;4;811;841;Tobias J. Moskowitz
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:842-863;Walras Retrouve: Decentralized Trading Mechanisms and the Competitive Price;Journal of Political Economy;2001;109;4;842;863;Gianni De Fraja
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:842-863;Walras Retrouve: Decentralized Trading Mechanisms and the Competitive Price;Journal of Political Economy;2001;109;4;842;863;Jozsef Sakovics
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:864-899;Adverse Specialization;Journal of Political Economy;2001;109;4;864;899;Glenn MacDonald
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:864-899;Adverse Specialization;Journal of Political Economy;2001;109;4;864;899;Leslie M. Marx
RePEc:ucp:jpolec:v:109:y:2001:i:4:p:900-929;Why Would Nature Give Individuals Utility Functions?;Journal of Political Economy;2001;109;4;900;929;Arthur J. Robson
RePEc:ucp:jpolec:v:109:y:2001:i:5:p:915-957;Consequences of Employment Protection? The Case of the Americans with Disabilities Act;Journal of Political Economy;2001;109;5;915;957;Daron Acemoglu
RePEc:ucp:jpolec:v:109:y:2001:i:5:p:915-957;Consequences of Employment Protection? The Case of the Americans with Disabilities Act;Journal of Political Economy;2001;109;5;915;957;Joshua D. Angrist
RePEc:ucp:jpolec:v:109:y:2001:i:5:p:958-992;Displaced Capital: A Study of Aerospace Plant Closings;Journal of Political Economy;2001;109;5;958;992;Valerie A. Ramey
RePEc:ucp:jpolec:v:109:y:2001:i:5:p:958-992;Displaced Capital: A Study of Aerospace Plant Closings;Journal of Political Economy;2001;109;5;958;992;Matthew D. Shapiro
RePEc:ucp:jpolec:v:109:y:2001:i:5:p:993-1020;Least-Present-Value-of-Revenue Auctions and Highway Franchising;Journal of Political Economy;2001;109;5;993;1020;Eduardo M. R. A. Engel
RePEc:ucp:jpolec:v:109:y:2001:i:5:p:993-1020;Least-Present-Value-of-Revenue Auctions and Highway Franchising;Journal of Political Economy;2001;109;5;993;1020;Ronald D. Fischer
RePEc:ucp:jpolec:v:109:y:2001:i:5:p:993-1020;Least-Present-Value-of-Revenue Auctions and Highway Franchising;Journal of Political Economy;2001;109;5;993;1020;Alexander Galetovic
RePEc:ucp:jpolec:v:109:y:2001:i:5:p:1021-1059;Teachers, Growth, and Convergence;Journal of Political Economy;2001;109;5;1021;1059;Robert Tamura
