handle;title;journal;year;vol;issue;page;end page;author
RePEc:oup:restud:v:67:y:2000:i:2:p:359-378.;Incentives, Information, and Organizational Form;Review of Economic Studies;2000;67;2;359;378;Yingyi Qian
RePEc:oup:restud:v:67:y:2000:i:2:p:359-378.;Incentives, Information, and Organizational Form;Review of Economic Studies;2000;67;2;359;378;Chenggang Xu
RePEc:oup:restud:v:67:y:2000:i:3:p:381-411.;A Study of Collusion in First-Price Auctions;Review of Economic Studies;2000;67;3;381;411;Martin Pesendorfer
RePEc:oup:restud:v:67:y:2000:i:3:p:413-438.;Asymmetric Auctions;Review of Economic Studies;2000;67;3;413;438;Eric Maskin
RePEc:oup:restud:v:67:y:2000:i:3:p:413-438.;Asymmetric Auctions;Review of Economic Studies;2000;67;3;413;438;John Riley
RePEc:oup:restud:v:67:y:2000:i:3:p:439-454.;Equilibrium in Sealed High Bid Auctions;Review of Economic Studies;2000;67;3;439;454;Eric Maskin
RePEc:oup:restud:v:67:y:2000:i:3:p:439-454.;Equilibrium in Sealed High Bid Auctions;Review of Economic Studies;2000;67;3;439;454;John Riley
RePEc:oup:restud:v:67:y:2000:i:3:p:455-481.;Optimal Multi-Object Auctions;Review of Economic Studies;2000;67;3;455;481;Mark Armstrong
RePEc:oup:restud:v:67:y:2000:i:3:p:483-497.;Bundling and Optimal Auctions of Multiple Products;Review of Economic Studies;2000;67;3;483;497;Christopher Avery
RePEc:oup:restud:v:67:y:2000:i:3:p:483-497.;Bundling and Optimal Auctions of Multiple Products;Review of Economic Studies;2000;67;3;483;497;Terrence Hendershott
RePEc:oup:restud:v:67:y:2000:i:3:p:499-527.;The Interpretation of Instrumental Variables Estimators in Simultaneous Equations Models with an Application to the Demand for Fish;Review of Economic Studies;2000;67;3;499;527;Joshua D. Angrist
RePEc:oup:restud:v:67:y:2000:i:3:p:499-527.;The Interpretation of Instrumental Variables Estimators in Simultaneous Equations Models with an Application to the Demand for Fish;Review of Economic Studies;2000;67;3;499;527;Kathryn Graddy
RePEc:oup:restud:v:67:y:2000:i:3:p:499-527.;The Interpretation of Instrumental Variables Estimators in Simultaneous Equations Models with an Application to the Demand for Fish;Review of Economic Studies;2000;67;3;499;527;Guido W. Imbens
RePEc:oup:restud:v:67:y:2000:i:3:p:529-544.;Strategic Ignorance as a Self-Disciplining Device;Review of Economic Studies;2000;67;3;529;544;Juan D. Carrillo
RePEc:oup:restud:v:67:y:2000:i:3:p:529-544.;Strategic Ignorance as a Self-Disciplining Device;Review of Economic Studies;2000;67;3;529;544;Thomas Mariotti
RePEc:oup:restud:v:67:y:2000:i:3:p:545-561.;Structural Change and Economic Growth;Review of Economic Studies;2000;67;3;545;561;John Laitner
RePEc:oup:restud:v:67:y:2000:i:3:p:563-579.;Information Revelation and Market Incompleteness;Review of Economic Studies;2000;67;3;563;579;José M. Marín
RePEc:oup:restud:v:67:y:2000:i:3:p:563-579.;Information Revelation and Market Incompleteness;Review of Economic Studies;2000;67;3;563;579;Rohit Rahi
RePEc:oup:restud:v:67:y:2000:i:3:p:581.;Symposium on Optimal Monetary Policy;Review of Economic Studies;2000;67;3;581;581;Mark Armstrong
RePEc:oup:restud:v:67:y:2000:i:3:p:581.;Symposium on Optimal Monetary Policy;Review of Economic Studies;2000;67;3;581;581;Orazio Attanasio
RePEc:oup:restud:v:67:y:2000:i:3:p:581.;Symposium on Optimal Monetary Policy;Review of Economic Studies;2000;67;3;581;581;James Dow
RePEc:oup:restud:v:67:y:2000:i:3:p:581.;Symposium on Optimal Monetary Policy;Review of Economic Studies;2000;67;3;581;581;Michael Woodford
RePEc:oup:restud:v:67:y:2000:i:4:p:585-607.;Wage and Technology Dispersion;Review of Economic Studies;2000;67;4;585;607;Daron Acemoglu
RePEc:oup:restud:v:67:y:2000:i:4:p:585-607.;Wage and Technology Dispersion;Review of Economic Studies;2000;67;4;585;607;Robert Shimer
RePEc:oup:restud:v:67:y:2000:i:4:p:609-633.;Differences in Wage Distributions Between Canada and the United States: An Application of a Flexible Estimator of Distribution Functions in the Presence of Covariates;Review of Economic Studies;2000;67;4;609;633;Stephen G. Donald
RePEc:oup:restud:v:67:y:2000:i:4:p:609-633.;Differences in Wage Distributions Between Canada and the United States: An Application of a Flexible Estimator of Distribution Functions in the Presence of Covariates;Review of Economic Studies;2000;67;4;609;633;David A. Green
RePEc:oup:restud:v:67:y:2000:i:4:p:609-633.;Differences in Wage Distributions Between Canada and the United States: An Application of a Flexible Estimator of Distribution Functions in the Presence of Covariates;Review of Economic Studies;2000;67;4;609;633;Harry J. Paarsch
RePEc:oup:restud:v:67:y:2000:i:4:p:635-666.;The Changing Distribution of Male Wages in the U.K;Review of Economic Studies;2000;67;4;635;666;Amanda Gosling
RePEc:oup:restud:v:67:y:2000:i:4:p:635-666.;The Changing Distribution of Male Wages in the U.K;Review of Economic Studies;2000;67;4;635;666;Stephen Machin
RePEc:oup:restud:v:67:y:2000:i:4:p:635-666.;The Changing Distribution of Male Wages in the U.K;Review of Economic Studies;2000;67;4;635;666;Costas Meghir
RePEc:oup:restud:v:67:y:2000:i:4:p:667-696.;Consumer Durables and Inertial Behaviour: Estimation and Aggregation of (S, s) Rules for Automobile Purchases;Review of Economic Studies;2000;67;4;667;696;Orazio P. Attanasio
RePEc:oup:restud:v:67:y:2000:i:4:p:697-717.;Sequential Screening;Review of Economic Studies;2000;67;4;697;717;Pascal Courty
RePEc:oup:restud:v:67:y:2000:i:4:p:697-717.;Sequential Screening;Review of Economic Studies;2000;67;4;697;717;Li Hao
RePEc:oup:restud:v:67:y:2000:i:4:p:719-742.;Financial Intermediation with Risk Aversion;Review of Economic Studies;2000;67;4;719;742;Martin F. Hellwig
RePEc:oup:restud:v:67:y:2000:i:4:p:743-759.;Endogenous Inequality;Review of Economic Studies;2000;67;4;743;759;Kiminori Matsuyama
RePEc:oup:restud:v:67:y:2000:i:4:p:761-784.;Financing Public Goods by Means of Lotteries;Review of Economic Studies;2000;67;4;761;784;John Morgan
RePEc:oup:restud:v:67:y:2000:i:4:p:785-810.;Funding Public Goods with Lotteries: Experimental Evidence;Review of Economic Studies;2000;67;4;785;810;John Morgan
RePEc:oup:restud:v:67:y:2000:i:4:p:785-810.;Funding Public Goods with Lotteries: Experimental Evidence;Review of Economic Studies;2000;67;4;785;810;Martin Sefton
RePEc:oup:restud:v:68:y:2001:i:1:p:1-20.;Moral Hazard and Renegotiation with Multiple Agents;Review of Economic Studies;2001;68;1;1;20;Shingo Ishiguro
RePEc:oup:restud:v:68:y:2001:i:1:p:1-20.;Moral Hazard and Renegotiation with Multiple Agents;Review of Economic Studies;2001;68;1;1;20;Hideshi Itoh
RePEc:oup:restud:v:68:y:2001:i:1:p:21-44.;Optimal Contracting with Private Knowledge of Wealth and Ability;Review of Economic Studies;2001;68;1;21;44;Tracy R. Lewis
RePEc:oup:restud:v:68:y:2001:i:1:p:21-44.;Optimal Contracting with Private Knowledge of Wealth and Ability;Review of Economic Studies;2001;68;1;21;44;David E. M. Sappington
RePEc:oup:restud:v:68:y:2001:i:1:p:45-66.;Performance, Promotion, and the Peter Principle;Review of Economic Studies;2001;68;1;45;66;James A. Fairburn
RePEc:oup:restud:v:68:y:2001:i:1:p:45-66.;Performance, Promotion, and the Peter Principle;Review of Economic Studies;2001;68;1;45;66;James M. Malcomson
RePEc:oup:restud:v:68:y:2001:i:1:p:67-82.;Lobbying and Welfare in a Representative Democracy;Review of Economic Studies;2001;68;1;67;82;Timothy Besley
RePEc:oup:restud:v:68:y:2001:i:1:p:67-82.;Lobbying and Welfare in a Representative Democracy;Review of Economic Studies;2001;68;1;67;82;Stephen Coate
RePEc:oup:restud:v:68:y:2001:i:1:p:83-108.;The Role of Market Size in the Formation of Jurisdictions;Review of Economic Studies;2001;68;1;83;108;Alessandra Casella
RePEc:oup:restud:v:68:y:2001:i:1:p:109-132.;A Theory of Constitutional Standards and Civil Liberty;Review of Economic Studies;2001;68;1;109;132;Roger Lagunoff
RePEc:oup:restud:v:68:y:2001:i:1:p:133-154.;Tiebout with Politics: Capital Tax Competition and Constitutional Choices;Review of Economic Studies;2001;68;1;133;154;Carlo Perroni
RePEc:oup:restud:v:68:y:2001:i:1:p:133-154.;Tiebout with Politics: Capital Tax Competition and Constitutional Choices;Review of Economic Studies;2001;68;1;133;154;Kimberley A. Scharf
RePEc:oup:restud:v:68:y:2001:i:1:p:155-179.;Multiple-Object Auctions with Budget Constrained Bidders;Review of Economic Studies;2001;68;1;155;179;Jean-Pierre Benoît
RePEc:oup:restud:v:68:y:2001:i:1:p:155-179.;Multiple-Object Auctions with Budget Constrained Bidders;Review of Economic Studies;2001;68;1;155;179;Vijay Krishna
RePEc:oup:restud:v:68:y:2001:i:1:p:181-203.;Wealth Inequality and Asset Pricing;Review of Economic Studies;2001;68;1;181;203;Christian Gollier
RePEc:oup:restud:v:68:y:2001:i:1:p:205-229.;Using Elasticities to Derive Optimal Income Tax Rates;Review of Economic Studies;2001;68;1;205;229;Emmanuel Saez
RePEc:oup:restud:v:68:y:2001:i:2:p:235-260.;Discrete Choice with Social Interactions;Review of Economic Studies;2001;68;2;235;260;William A. Brock
RePEc:oup:restud:v:68:y:2001:i:2:p:235-260.;Discrete Choice with Social Interactions;Review of Economic Studies;2001;68;2;235;260;Steven N. Durlauf
RePEc:oup:restud:v:68:y:2001:i:2:p:261-295.;Social Interactions, Local Spillovers and Unemployment;Review of Economic Studies;2001;68;2;261;295;Giorgio Topa
RePEc:oup:restud:v:68:y:2001:i:2:p:297-322.;Queues and Hierarchies;Review of Economic Studies;2001;68;2;297;322;A. W. Beggs
RePEc:oup:restud:v:68:y:2001:i:2:p:323-346.;A Decentralized Market with Common Values Uncertainty: Non-Steady States;Review of Economic Studies;2001;68;2;323;346;Max R. Blouin
RePEc:oup:restud:v:68:y:2001:i:2:p:323-346.;A Decentralized Market with Common Values Uncertainty: Non-Steady States;Review of Economic Studies;2001;68;2;323;346;Roberto Serrano
RePEc:oup:restud:v:68:y:2001:i:2:p:347-368.;Collective Decisions and Competitive Markets;Review of Economic Studies;2001;68;2;347;368;Hans Gersbach
RePEc:oup:restud:v:68:y:2001:i:2:p:347-368.;Collective Decisions and Competitive Markets;Review of Economic Studies;2001;68;2;347;368;Hans Haller
RePEc:oup:restud:v:68:y:2001:i:2:p:369-391.;Limited Foresight May Force Cooperation;Review of Economic Studies;2001;68;2;369;391;Philippe Jehiel
RePEc:oup:restud:v:68:y:2001:i:2:p:393-413.;Constitutional Rules of Exclusion in Jurisdiction Formation;Review of Economic Studies;2001;68;2;393;413;Philippe Jehiel
RePEc:oup:restud:v:68:y:2001:i:2:p:393-413.;Constitutional Rules of Exclusion in Jurisdiction Formation;Review of Economic Studies;2001;68;2;393;413;Suzanne Scotchmer
RePEc:oup:restud:v:68:y:2001:i:2:p:415-441.;Who Wants a Good Reputation?;Review of Economic Studies;2001;68;2;415;441;George J. Mailath
RePEc:oup:restud:v:68:y:2001:i:2:p:415-441.;Who Wants a Good Reputation?;Review of Economic Studies;2001;68;2;415;441;Larry Samuelson
RePEc:oup:restud:v:68:y:2001:i:2:p:443-464.;International Trade and Currency Exchange;Review of Economic Studies;2001;68;2;443;464;Hélène Rey
RePEc:oup:restud:v:68:y:2001:i:3:p:467-492.;Competition, Imitation and Growth with Step-by-Step Innovation;Review of Economic Studies;2001;68;3;467;492;Philippe Aghion
RePEc:oup:restud:v:68:y:2001:i:3:p:467-492.;Competition, Imitation and Growth with Step-by-Step Innovation;Review of Economic Studies;2001;68;3;467;492;Christopher Harris
RePEc:oup:restud:v:68:y:2001:i:3:p:467-492.;Competition, Imitation and Growth with Step-by-Step Innovation;Review of Economic Studies;2001;68;3;467;492;Peter Howitt
RePEc:oup:restud:v:68:y:2001:i:3:p:467-492.;Competition, Imitation and Growth with Step-by-Step Innovation;Review of Economic Studies;2001;68;3;467;492;John Vickers
RePEc:oup:restud:v:68:y:2001:i:3:p:493-522.;An Evolutionary Approach to Financial Innovation;Review of Economic Studies;2001;68;3;493;522;Marc Oliver Bettzüge
RePEc:oup:restud:v:68:y:2001:i:3:p:493-522.;An Evolutionary Approach to Financial Innovation;Review of Economic Studies;2001;68;3;493;522;Thorsten Hens
RePEc:oup:restud:v:68:y:2001:i:3:p:523-542.;Efficient Allocations with Hidden Income and Hidden Storage;Review of Economic Studies;2001;68;3;523;542;Harold L. Cole
RePEc:oup:restud:v:68:y:2001:i:3:p:523-542.;Efficient Allocations with Hidden Income and Hidden Storage;Review of Economic Studies;2001;68;3;523;542;Narayana R. Kocherlakota
RePEc:oup:restud:v:68:y:2001:i:3:p:543-572.;Estimation of Dynamic Panel Data Sample Selection Models;Review of Economic Studies;2001;68;3;543;572;Ekaterini Kyriazidou
RePEc:oup:restud:v:68:y:2001:i:3:p:573-592.;Optimal Taxation and Strategic Budget Deficit Under Political Regime Switching;Review of Economic Studies;2001;68;3;573;592;David Martimort
RePEc:oup:restud:v:68:y:2001:i:3:p:593-612.;Excess Worker Reallocation;Review of Economic Studies;2001;68;3;593;612;Giuseppe Moscarini
RePEc:oup:restud:v:68:y:2001:i:3:p:613-631.;Surplus Extraction and Competition;Review of Economic Studies;2001;68;3;613;631;Michael Peters
RePEc:oup:restud:v:68:y:2001:i:3:p:633-663.;Structural Change Tests in Tail Behaviour and the Asian Crisis;Review of Economic Studies;2001;68;3;633;663;Carmela Quintos
RePEc:oup:restud:v:68:y:2001:i:3:p:633-663.;Structural Change Tests in Tail Behaviour and the Asian Crisis;Review of Economic Studies;2001;68;3;633;663;Zhenhong Fan
RePEc:oup:restud:v:68:y:2001:i:3:p:633-663.;Structural Change Tests in Tail Behaviour and the Asian Crisis;Review of Economic Studies;2001;68;3;633;663;Peter C. B. Phillips
RePEc:oup:restud:v:68:y:2001:i:3:p:665-691.;The Rising College Premium in the Eighties: Return to College or Return to Unobserved Ability?;Review of Economic Studies;2001;68;3;665;691;Christopher R. Taber
RePEc:oup:restud:v:68:y:2001:i:3:p:693-716.;Corporate Tournaments, Human Capital Acquisition, and the Firm Size—Wage Relation;Review of Economic Studies;2001;68;3;693;716;Jan Zábojník
RePEc:oup:restud:v:68:y:2001:i:3:p:693-716.;Corporate Tournaments, Human Capital Acquisition, and the Firm Size—Wage Relation;Review of Economic Studies;2001;68;3;693;716;Dan Bernhardt
RePEc:oup:restud:v:68:y:2001:i:4:p:719-755.;Repeated Bargaining with Persistent Private Information;Review of Economic Studies;2001;68;4;719;755;John Kennan
RePEc:oup:restud:v:68:y:2001:i:4:p:757-779.;Risk Pooling, Precautionary Saving and Consumption Growth;Review of Economic Studies;2001;68;4;757;779;James Banks
RePEc:oup:restud:v:68:y:2001:i:4:p:757-779.;Risk Pooling, Precautionary Saving and Consumption Growth;Review of Economic Studies;2001;68;4;757;779;Richard Blundell
RePEc:oup:restud:v:68:y:2001:i:4:p:757-779.;Risk Pooling, Precautionary Saving and Consumption Growth;Review of Economic Studies;2001;68;4;757;779;Agar Brugiavini
RePEc:oup:restud:v:68:y:2001:i:4:p:781-810.;Occupational Choice and Dynamic Incentives;Review of Economic Studies;2001;68;4;781;810;Maitreesh Ghatak
RePEc:oup:restud:v:68:y:2001:i:4:p:781-810.;Occupational Choice and Dynamic Incentives;Review of Economic Studies;2001;68;4;781;810;Massimo Morelli
RePEc:oup:restud:v:68:y:2001:i:4:p:781-810.;Occupational Choice and Dynamic Incentives;Review of Economic Studies;2001;68;4;781;810;Tomas Sjöström
RePEc:oup:restud:v:68:y:2001:i:4:p:811-848.;The Evolution of Price Dispersion in the European Car Market;Review of Economic Studies;2001;68;4;811;848;Pinelopi Koujianou Goldberg
RePEc:oup:restud:v:68:y:2001:i:4:p:811-848.;The Evolution of Price Dispersion in the European Car Market;Review of Economic Studies;2001;68;4;811;848;Frank Verboven
RePEc:oup:restud:v:68:y:2001:i:4:p:849-868.;Screening in a Matching Market;Review of Economic Studies;2001;68;4;849;868;Roman Inderst
RePEc:oup:restud:v:68:y:2001:i:4:p:869-882.;Beyond Balanced Growth;Review of Economic Studies;2001;68;4;869;882;Piyabha Kongsamut
RePEc:oup:restud:v:68:y:2001:i:4:p:869-882.;Beyond Balanced Growth;Review of Economic Studies;2001;68;4;869;882;Sergio Rebelo
RePEc:oup:restud:v:68:y:2001:i:4:p:869-882.;Beyond Balanced Growth;Review of Economic Studies;2001;68;4;869;882;Danyang Xie
RePEc:oup:restud:v:68:y:2001:i:4:p:883-904.;Ambiguity Aversion and Incompleteness of Financial Markets;Review of Economic Studies;2001;68;4;883;904;Sujoy Mukerji
RePEc:oup:restud:v:68:y:2001:i:4:p:883-904.;Ambiguity Aversion and Incompleteness of Financial Markets;Review of Economic Studies;2001;68;4;883;904;Jean-Marc Tallon
RePEc:oup:restud:v:69:y:2002:i:1:p:1-40;Escaping Nash Inflation;Review of Economic Studies;2002;69;1;1;40;In-Koo Cho
RePEc:oup:restud:v:69:y:2002:i:1:p:1-40;Escaping Nash Inflation;Review of Economic Studies;2002;69;1;1;40;Noah Williams
RePEc:oup:restud:v:69:y:2002:i:1:p:1-40;Escaping Nash Inflation;Review of Economic Studies;2002;69;1;1;40;Thomas J. Sargent
RePEc:oup:restud:v:69:y:2002:i:1:p:41-64;Labour Relations and Asset Returns;Review of Economic Studies;2002;69;1;41;64;Jean-Pierre Danthine
RePEc:oup:restud:v:69:y:2002:i:1:p:41-64;Labour Relations and Asset Returns;Review of Economic Studies;2002;69;1;41;64;John B. Donaldson
RePEc:oup:restud:v:69:y:2002:i:1:p:65-96;The Sullying Effect of Recessions;Review of Economic Studies;2002;69;1;65;96;Gadi Barlevy
RePEc:oup:restud:v:69:y:2002:i:1:p:97-116;On Endogenously Staggered Prices;Review of Economic Studies;2002;69;1;97;116;V. Bhaskar
RePEc:oup:restud:v:69:y:2002:i:1:p:117-146;An Optimal IPO Mechanism;Review of Economic Studies;2002;69;1;117;146;Bruno Biais
RePEc:oup:restud:v:69:y:2002:i:1:p:117-146;An Optimal IPO Mechanism;Review of Economic Studies;2002;69;1;117;146;Peter Bossaerts
RePEc:oup:restud:v:69:y:2002:i:1:p:117-146;An Optimal IPO Mechanism;Review of Economic Studies;2002;69;1;117;146;Jean-Charles Rochet
RePEc:oup:restud:v:69:y:2002:i:1:p:147-168;Taste Variation in Discrete Choice Models;Review of Economic Studies;2002;69;1;147;168;Andrew Chesher
RePEc:oup:restud:v:69:y:2002:i:1:p:147-168;Taste Variation in Discrete Choice Models;Review of Economic Studies;2002;69;1;147;168;J. M. C. Santos Silva
RePEc:oup:restud:v:69:y:2002:i:1:p:169-190;Using Stock Price Information to Regulate Firms;Review of Economic Studies;2002;69;1;169;190;Antoine Faure-Grimaud
RePEc:oup:restud:v:69:y:2002:i:1:p:191-208;On the Evaluation of Economic Mobility;Review of Economic Studies;2002;69;1;191;208;Peter Gottschalk
RePEc:oup:restud:v:69:y:2002:i:1:p:191-208;On the Evaluation of Economic Mobility;Review of Economic Studies;2002;69;1;191;208;Enrico Spolaore
RePEc:oup:restud:v:69:y:2002:i:1:p:209-244;Informal Insurance Arrangements with Limited Commitment: Theory and Evidence from Village Economies;Review of Economic Studies;2002;69;1;209;244;Ethan Ligon
RePEc:oup:restud:v:69:y:2002:i:1:p:209-244;Informal Insurance Arrangements with Limited Commitment: Theory and Evidence from Village Economies;Review of Economic Studies;2002;69;1;209;244;Jonathan P. Thomas
RePEc:oup:restud:v:69:y:2002:i:1:p:209-244;Informal Insurance Arrangements with Limited Commitment: Theory and Evidence from Village Economies;Review of Economic Studies;2002;69;1;209;244;Tim Worrall
RePEc:oup:restud:v:69:y:2002:i:1:p:245-276;Trade Liberalization, Exit, and Productivity Improvements: Evidence from Chilean Plants;Review of Economic Studies;2002;69;1;245;276;Nina Pavcnik
RePEc:oup:restud:v:69:y:2002:i:1:p:277-311;Nonlinear Pricing with Random Participation;Review of Economic Studies;2002;69;1;277;311;Jean-Charles Rochet
RePEc:oup:restud:v:69:y:2002:i:1:p:277-311;Nonlinear Pricing with Random Participation;Review of Economic Studies;2002;69;1;277;311;Lars A. Stole
RePEc:oup:restud:v:69:y:2002:i:2:p:313-337;Distributive Politics and the Costs of Centralization;Review of Economic Studies;2002;69;2;313;337;Ben Lockwood
RePEc:oup:restud:v:69:y:2002:i:2:p:339-356;Gradualism and Irreversibility;Review of Economic Studies;2002;69;2;339;356;Ben Lockwood
RePEc:oup:restud:v:69:y:2002:i:2:p:339-356;Gradualism and Irreversibility;Review of Economic Studies;2002;69;2;339;356;Jonathan P. Thomas
RePEc:oup:restud:v:69:y:2002:i:2:p:357-378;Welfare Measurement and Measurement Error;Review of Economic Studies;2002;69;2;357;378;Andrew Chesher
RePEc:oup:restud:v:69:y:2002:i:2:p:357-378;Welfare Measurement and Measurement Error;Review of Economic Studies;2002;69;2;357;378;Christian Schluter
RePEc:oup:restud:v:69:y:2002:i:2:p:379-406;Gradualism in Trade Agreements with Asymmetric Countries;Review of Economic Studies;2002;69;2;379;406;Eric W. Bond
RePEc:oup:restud:v:69:y:2002:i:2:p:379-406;Gradualism in Trade Agreements with Asymmetric Countries;Review of Economic Studies;2002;69;2;379;406;Jee-Hyeong Park
RePEc:oup:restud:v:69:y:2002:i:2:p:407-436;Collusion via Signalling in Simultaneous Ascending Bid Auctions with Heterogeneous Objects, with and without Complementarities;Review of Economic Studies;2002;69;2;407;436;Sandro Brusco
RePEc:oup:restud:v:69:y:2002:i:2:p:407-436;Collusion via Signalling in Simultaneous Ascending Bid Auctions with Heterogeneous Objects, with and without Complementarities;Review of Economic Studies;2002;69;2;407;436;Giuseppe Lopomo
RePEc:oup:restud:v:69:y:2002:i:2:p:437-466;The Design of Optimal Education Policies;Review of Economic Studies;2002;69;2;437;466;Gianni de Fraja
RePEc:oup:restud:v:69:y:2002:i:2:p:467-491;A Directed Search Model of Inequality with Heterogeneous Skills and Skill-Biased Technology;Review of Economic Studies;2002;69;2;467;491;Shouyong Shi
RePEc:oup:restud:v:69:y:2002:i:2:p:493-512;A Folk Theorem for Repeated Sequential Games;Review of Economic Studies;2002;69;2;493;512;Quan Wen
RePEc:oup:restud:v:69:y:2002:i:3:p:513-531;The Sale of Ideas: Strategic Disclosure, Property Rights, and Contracting;Review of Economic Studies;2002;69;3;513;531;James J. Anton
RePEc:oup:restud:v:69:y:2002:i:3:p:513-531;The Sale of Ideas: Strategic Disclosure, Property Rights, and Contracting;Review of Economic Studies;2002;69;3;513;531;Dennis A. Yao
