handle;title;journal;year;vol;issue;page;end page;author
RePEc:oup:qjecon:v:115:y:2000:i:2:p:499-531.;Electoral Competition Under the Threat of Political Unrest;The Quarterly Journal of Economics;2000;115;2;499;531;Leonard Wantchekon
RePEc:oup:qjecon:v:115:y:2000:i:2:p:533-560.;The Demand for Monitoring Technologies: The Case of Trucking;The Quarterly Journal of Economics;2000;115;2;533;560;Thomas N. Hubbard
RePEc:oup:qjecon:v:115:y:2000:i:2:p:561-576.;In a World Without Borders: The Impact of Taxes on Internet Commerce;The Quarterly Journal of Economics;2000;115;2;561;576;Austan Goolsbee
RePEc:oup:qjecon:v:115:y:2000:i:2:p:577-615.;Is Hospital Competition Socially Wasteful?;The Quarterly Journal of Economics;2000;115;2;577;615;Daniel P. Kessler
RePEc:oup:qjecon:v:115:y:2000:i:2:p:577-615.;Is Hospital Competition Socially Wasteful?;The Quarterly Journal of Economics;2000;115;2;577;615;Mark B. McClellan
RePEc:oup:qjecon:v:115:y:2000:i:2:p:617-650.;Are Recessions Good for Your Health?;The Quarterly Journal of Economics;2000;115;2;617;650;Christopher J. Ruhm
RePEc:oup:qjecon:v:115:y:2000:i:2:p:651-694.;Substitution and Dropout Bias in Social Experiments: A Study of an Influential Social Experiment;The Quarterly Journal of Economics;2000;115;2;651;694;James Heckman
RePEc:oup:qjecon:v:115:y:2000:i:2:p:651-694.;Substitution and Dropout Bias in Social Experiments: A Study of an Influential Social Experiment;The Quarterly Journal of Economics;2000;115;2;651;694;Neil Hohmann
RePEc:oup:qjecon:v:115:y:2000:i:2:p:651-694.;Substitution and Dropout Bias in Social Experiments: A Study of an Influential Social Experiment;The Quarterly Journal of Economics;2000;115;2;651;694;Jeffrey Smith
RePEc:oup:qjecon:v:115:y:2000:i:2:p:651-694.;Substitution and Dropout Bias in Social Experiments: A Study of an Influential Social Experiment;The Quarterly Journal of Economics;2000;115;2;651;694;Michael Khoo
RePEc:oup:qjecon:v:115:y:2000:i:2:p:695-705.;Investment-Cash Flow Sensitivities are Useful: A Comment on Kaplan and Zingales;The Quarterly Journal of Economics;2000;115;2;695;705;Steven M. Fazzari
RePEc:oup:qjecon:v:115:y:2000:i:2:p:695-705.;Investment-Cash Flow Sensitivities are Useful: A Comment on Kaplan and Zingales;The Quarterly Journal of Economics;2000;115;2;695;705;R. Glenn Hubbard
RePEc:oup:qjecon:v:115:y:2000:i:2:p:695-705.;Investment-Cash Flow Sensitivities are Useful: A Comment on Kaplan and Zingales;The Quarterly Journal of Economics;2000;115;2;695;705;Bruce C. Petersen
RePEc:oup:qjecon:v:115:y:2000:i:2:p:707-712.;Investment-Cash Flow Sensitivities Are Not Valid Measures of Financing Constraints;The Quarterly Journal of Economics;2000;115;2;707;712;Steven N. Kaplan
RePEc:oup:qjecon:v:115:y:2000:i:2:p:707-712.;Investment-Cash Flow Sensitivities Are Not Valid Measures of Financing Constraints;The Quarterly Journal of Economics;2000;115;2;707;712;Luigi Zingales
RePEc:oup:qjecon:v:115:y:2000:i:3:p:715-753.;Economics and Identity;The Quarterly Journal of Economics;2000;115;3;715;753;George A. Akerlof
RePEc:oup:qjecon:v:115:y:2000:i:3:p:715-753.;Economics and Identity;The Quarterly Journal of Economics;2000;115;3;715;753;Rachel E. Kranton
RePEc:oup:qjecon:v:115:y:2000:i:3:p:755-789.;An Economic Analysis of a Drug-Selling Gang's Finances;The Quarterly Journal of Economics;2000;115;3;755;789;Steven D. Levitt
RePEc:oup:qjecon:v:115:y:2000:i:3:p:755-789.;An Economic Analysis of a Drug-Selling Gang's Finances;The Quarterly Journal of Economics;2000;115;3;755;789;Sudhir Alladi Venkatesh
RePEc:oup:qjecon:v:115:y:2000:i:3:p:791-810.;Pay Enough or Don't Pay at All;The Quarterly Journal of Economics;2000;115;3;791;810;Uri Gneezy
RePEc:oup:qjecon:v:115:y:2000:i:3:p:791-810.;Pay Enough or Don't Pay at All;The Quarterly Journal of Economics;2000;115;3;791;810;Aldo Rustichini
RePEc:oup:qjecon:v:115:y:2000:i:3:p:811-846.;Measuring Trust;The Quarterly Journal of Economics;2000;115;3;811;846;Edward L. Glaeser
RePEc:oup:qjecon:v:115:y:2000:i:3:p:811-846.;Measuring Trust;The Quarterly Journal of Economics;2000;115;3;811;846;David I. Laibson
RePEc:oup:qjecon:v:115:y:2000:i:3:p:811-846.;Measuring Trust;The Quarterly Journal of Economics;2000;115;3;811;846;José A. Scheinkman
RePEc:oup:qjecon:v:115:y:2000:i:3:p:811-846.;Measuring Trust;The Quarterly Journal of Economics;2000;115;3;811;846;Christine L. Soutter
RePEc:oup:qjecon:v:115:y:2000:i:3:p:847-904.;Participation in Heterogeneous Communities;The Quarterly Journal of Economics;2000;115;3;847;904;Alberto Alesina
RePEc:oup:qjecon:v:115:y:2000:i:3:p:847-904.;Participation in Heterogeneous Communities;The Quarterly Journal of Economics;2000;115;3;847;904;Eliana La Ferrara
RePEc:oup:qjecon:v:115:y:2000:i:3:p:905-953.;Sect, Subsidy, and Sacrifice: An Economist's View of Ultra-Orthodox Jews;The Quarterly Journal of Economics;2000;115;3;905;953;Eli Berman
RePEc:oup:qjecon:v:115:y:2000:i:3:p:955-988.;&quot;;;;;;;
RePEc:oup:qjecon:v:115:y:2000:i:3:p:955-988.;&quot;;;;;;;
RePEc:oup:qjecon:v:115:y:2000:i:3:p:989-1017.;Reputation Effects and the Limits of Contracting: A Study of the Indian Software Industry;The Quarterly Journal of Economics;2000;115;3;989;1017;Abhijit V. Banerjee
RePEc:oup:qjecon:v:115:y:2000:i:3:p:989-1017.;Reputation Effects and the Limits of Contracting: A Study of the Indian Software Industry;The Quarterly Journal of Economics;2000;115;3;989;1017;Esther Duflo
RePEc:oup:qjecon:v:115:y:2000:i:3:p:1019-1055.;Network Effects and Welfare Cultures;The Quarterly Journal of Economics;2000;115;3;1019;1055;Marianne Bertrand
RePEc:oup:qjecon:v:115:y:2000:i:3:p:1019-1055.;Network Effects and Welfare Cultures;The Quarterly Journal of Economics;2000;115;3;1019;1055;Erzo F. P. Luttmer
RePEc:oup:qjecon:v:115:y:2000:i:3:p:1019-1055.;Network Effects and Welfare Cultures;The Quarterly Journal of Economics;2000;115;3;1019;1055;Sendhil Mullainathan
RePEc:oup:qjecon:v:115:y:2000:i:3:p:1057-1090.;Work Environment and Individual Background: Explaining Regional Shirking Differentials in a Large Italian Firm;The Quarterly Journal of Economics;2000;115;3;1057;1090;Andrea Ichino
RePEc:oup:qjecon:v:115:y:2000:i:3:p:1057-1090.;Work Environment and Individual Background: Explaining Regional Shirking Differentials in a Large Italian Firm;The Quarterly Journal of Economics;2000;115;3;1057;1090;Giovanni Maggi
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1091-1135.;The Razor's Edge: Distortions and Incremental Reform in the People's Republic of China;The Quarterly Journal of Economics;2000;115;4;1091;1135;Alwyn Young
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1137-1166.;Current Accounts in Debtor and Creditor Countries;The Quarterly Journal of Economics;2000;115;4;1137;1166;Aart Kraay
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1137-1166.;Current Accounts in Debtor and Creditor Countries;The Quarterly Journal of Economics;2000;115;4;1137;1166;Jaume Ventura
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1167-1199.;Why Did the West Extend the Franchise? Democracy, Inequality, and Growth in Historical Perspective;The Quarterly Journal of Economics;2000;115;4;1167;1199;Daron Acemoglu
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1167-1199.;Why Did the West Extend the Franchise? Democracy, Inequality, and Growth in Historical Perspective;The Quarterly Journal of Economics;2000;115;4;1167;1199;James A. Robinson
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1201-1237.;Creative Destruction and Firm Organization Choice;The Quarterly Journal of Economics;2000;115;4;1201;1237;David Thesmar
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1201-1237.;Creative Destruction and Firm Organization Choice;The Quarterly Journal of Economics;2000;115;4;1201;1237;Mathias Thoenig
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1239-1285.;The Effects of Class Size on Student Achievement: New Evidence from Population Variation;The Quarterly Journal of Economics;2000;115;4;1239;1285;Caroline M. Hoxby
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1287-1315.;Power Couples: Changes in the Locational Choice of the College Educated, 1940–1990;The Quarterly Journal of Economics;2000;115;4;1287;1315;Dora L. Costa
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1287-1315.;Power Couples: Changes in the Locational Choice of the College Educated, 1940–1990;The Quarterly Journal of Economics;2000;115;4;1287;1315;Matthew E. Kahn
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1317-1341.;Different Paths to Free Trade: The Gains from Regionalism;The Quarterly Journal of Economics;2000;115;4;1317;1341;Caroline Freund
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1343-1373.;Hospital Ownership and Public Medical Spending;The Quarterly Journal of Economics;2000;115;4;1343;1373;Mark G. Duggan
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1375-1409.;What Do We Know about Macroeconomics that Fisher and Wicksell Did Not?;The Quarterly Journal of Economics;2000;115;4;1375;1409;Olivier Blanchard
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1411-1439.;Walrasian Economics in Retrospect;The Quarterly Journal of Economics;2000;115;4;1411;1439;Samuel Bowles
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1411-1439.;Walrasian Economics in Retrospect;The Quarterly Journal of Economics;2000;115;4;1411;1439;Herbert Gintis
RePEc:oup:qjecon:v:115:y:2000:i:4:p:1441-1478.;The Contributions of the Economics of Information to Twentieth Century Economics;The Quarterly Journal of Economics;2000;115;4;1441;1478;Joseph E. Stiglitz
RePEc:oup:qjecon:v:116:y:2001:i:1:p:1-53.;Prospect Theory and Asset Prices;The Quarterly Journal of Economics;2001;116;1;1;53;Nicholas Barberis
RePEc:oup:qjecon:v:116:y:2001:i:1:p:1-53.;Prospect Theory and Asset Prices;The Quarterly Journal of Economics;2001;116;1;1;53;Ming Huang
RePEc:oup:qjecon:v:116:y:2001:i:1:p:1-53.;Prospect Theory and Asset Prices;The Quarterly Journal of Economics;2001;116;1;1;53;Tano Santos
RePEc:oup:qjecon:v:116:y:2001:i:1:p:55-79.;Psychological Expected Utility Theory and Anticipatory Feelings;The Quarterly Journal of Economics;2001;116;1;55;79;Andrew Caplin
RePEc:oup:qjecon:v:116:y:2001:i:1:p:55-79.;Psychological Expected Utility Theory and Anticipatory Feelings;The Quarterly Journal of Economics;2001;116;1;55;79;John Leahy
RePEc:oup:qjecon:v:116:y:2001:i:1:p:81-119.;A Cue-Theory of Consumption;The Quarterly Journal of Economics;2001;116;1;81;119;David Laibson
RePEc:oup:qjecon:v:116:y:2001:i:1:p:121-160.;Choice and Procrastination;The Quarterly Journal of Economics;2001;116;1;121;160;Ted O'Donoghue
RePEc:oup:qjecon:v:116:y:2001:i:1:p:121-160.;Choice and Procrastination;The Quarterly Journal of Economics;2001;116;1;121;160;Matthew Rabin
RePEc:oup:qjecon:v:116:y:2001:i:1:p:161-188.;Status in Markets;The Quarterly Journal of Economics;2001;116;1;161;188;Sheryl Ball
RePEc:oup:qjecon:v:116:y:2001:i:1:p:161-188.;Status in Markets;The Quarterly Journal of Economics;2001;116;1;161;188;Catherine Eckel
RePEc:oup:qjecon:v:116:y:2001:i:1:p:161-188.;Status in Markets;The Quarterly Journal of Economics;2001;116;1;161;188;Philip J. Grossman
RePEc:oup:qjecon:v:116:y:2001:i:1:p:161-188.;Status in Markets;The Quarterly Journal of Economics;2001;116;1;161;188;William Zame
RePEc:oup:qjecon:v:116:y:2001:i:1:p:189-227.;A Simple Model of Voice;The Quarterly Journal of Economics;2001;116;1;189;227;Abhijit Banerjee
RePEc:oup:qjecon:v:116:y:2001:i:1:p:189-227.;A Simple Model of Voice;The Quarterly Journal of Economics;2001;116;1;189;227;Rohini Somanathan
RePEc:oup:qjecon:v:116:y:2001:i:1:p:229-259.;Institutional Investors and Equity Prices;The Quarterly Journal of Economics;2001;116;1;229;259;Paul A. Gompers
RePEc:oup:qjecon:v:116:y:2001:i:1:p:229-259.;Institutional Investors and Equity Prices;The Quarterly Journal of Economics;2001;116;1;229;259;Andrew Metrick
RePEc:oup:qjecon:v:116:y:2001:i:1:p:261-292.;Boys will be Boys: Gender, Overconfidence, and Common Stock Investment;The Quarterly Journal of Economics;2001;116;1;261;292;Brad M. Barber
RePEc:oup:qjecon:v:116:y:2001:i:1:p:261-292.;Boys will be Boys: Gender, Overconfidence, and Common Stock Investment;The Quarterly Journal of Economics;2001;116;1;261;292;Terrance Odean
RePEc:oup:qjecon:v:116:y:2001:i:1:p:293-312.;Which is the Fair Sex? Gender Differences in Altruism;The Quarterly Journal of Economics;2001;116;1;293;312;James Andreoni
RePEc:oup:qjecon:v:116:y:2001:i:1:p:293-312.;Which is the Fair Sex? Gender Differences in Altruism;The Quarterly Journal of Economics;2001;116;1;293;312;Lise Vesterlund
RePEc:oup:qjecon:v:116:y:2001:i:1:p:313-350.;Employer Learning and Statistical Discrimination;The Quarterly Journal of Economics;2001;116;1;313;350;Joseph G. Altonji
RePEc:oup:qjecon:v:116:y:2001:i:1:p:313-350.;Employer Learning and Statistical Discrimination;The Quarterly Journal of Economics;2001;116;1;313;350;Charles R. Pierret
RePEc:oup:qjecon:v:116:y:2001:i:1:p:351-377.;Discrimination in a Segmented Society: An Experimental Approach;The Quarterly Journal of Economics;2001;116;1;351;377;Chaim Fershtman
RePEc:oup:qjecon:v:116:y:2001:i:1:p:351-377.;Discrimination in a Segmented Society: An Experimental Approach;The Quarterly Journal of Economics;2001;116;1;351;377;Uri Gneezy
RePEc:oup:qjecon:v:116:y:2001:i:2:p:379-420.;The Impact of Legalized Abortion on Crime;The Quarterly Journal of Economics;2001;116;2;379;420;John J. Donohue III
RePEc:oup:qjecon:v:116:y:2001:i:2:p:379-420.;The Impact of Legalized Abortion on Crime;The Quarterly Journal of Economics;2001;116;2;379;420;Steven D. Levitt
RePEc:oup:qjecon:v:116:y:2001:i:2:p:421-445.;Welfare and Macroeconomic Interdependence;The Quarterly Journal of Economics;2001;116;2;421;445;Giancarlo Corsetti
RePEc:oup:qjecon:v:116:y:2001:i:2:p:421-445.;Welfare and Macroeconomic Interdependence;The Quarterly Journal of Economics;2001;116;2;421;445;Paolo Pesenti
RePEc:oup:qjecon:v:116:y:2001:i:2:p:447-487.;Social Mobility and the Demand for Redistribution: The Poum Hypothesis;The Quarterly Journal of Economics;2001;116;2;447;487;Roland Benabou
RePEc:oup:qjecon:v:116:y:2001:i:2:p:447-487.;Social Mobility and the Demand for Redistribution: The Poum Hypothesis;The Quarterly Journal of Economics;2001;116;2;447;487;Efe A. Ok
RePEc:oup:qjecon:v:116:y:2001:i:2:p:489-517.;A Model of Financial Crises in Emerging Markets;The Quarterly Journal of Economics;2001;116;2;489;517;Roberto Chang
RePEc:oup:qjecon:v:116:y:2001:i:2:p:489-517.;A Model of Financial Crises in Emerging Markets;The Quarterly Journal of Economics;2001;116;2;489;517;Andres Velasco
RePEc:oup:qjecon:v:116:y:2001:i:2:p:519-562.;Domestic Policies, National Sovereignty, and International Economic Institutions;The Quarterly Journal of Economics;2001;116;2;519;562;Kyle Bagwell
RePEc:oup:qjecon:v:116:y:2001:i:2:p:519-562.;Domestic Policies, National Sovereignty, and International Economic Institutions;The Quarterly Journal of Economics;2001;116;2;519;562;Robert W. Staiger
RePEc:oup:qjecon:v:116:y:2001:i:2:p:563-606.;Productivity Differences;The Quarterly Journal of Economics;2001;116;2;563;606;Daron Acemoglu
RePEc:oup:qjecon:v:116:y:2001:i:2:p:563-606.;Productivity Differences;The Quarterly Journal of Economics;2001;116;2;563;606;Fabrizio Zilibotti
RePEc:oup:qjecon:v:116:y:2001:i:2:p:607-654.;Moving to Opportunity in Boston: Early Results of a Randomized Mobility Experiment;The Quarterly Journal of Economics;2001;116;2;607;654;Lawrence F. Katz
RePEc:oup:qjecon:v:116:y:2001:i:2:p:607-654.;Moving to Opportunity in Boston: Early Results of a Randomized Mobility Experiment;The Quarterly Journal of Economics;2001;116;2;607;654;Jeffrey R. Kling
RePEc:oup:qjecon:v:116:y:2001:i:2:p:607-654.;Moving to Opportunity in Boston: Early Results of a Randomized Mobility Experiment;The Quarterly Journal of Economics;2001;116;2;607;654;Jeffrey B. Liebman
RePEc:oup:qjecon:v:116:y:2001:i:2:p:655-679.;Urban Poverty and Juvenile Crime: Evidence from a Randomized Housing-Mobility Experiment;The Quarterly Journal of Economics;2001;116;2;655;679;Jens Ludwig
RePEc:oup:qjecon:v:116:y:2001:i:2:p:655-679.;Urban Poverty and Juvenile Crime: Evidence from a Randomized Housing-Mobility Experiment;The Quarterly Journal of Economics;2001;116;2;655;679;Greg J. Duncan
RePEc:oup:qjecon:v:116:y:2001:i:2:p:655-679.;Urban Poverty and Juvenile Crime: Evidence from a Randomized Housing-Mobility Experiment;The Quarterly Journal of Economics;2001;116;2;655;679;Paul Hirschfield
RePEc:oup:qjecon:v:116:y:2001:i:2:p:681-704.;Peer Effects with Random Assignment: Results for Dartmouth Roommates;The Quarterly Journal of Economics;2001;116;2;681;704;Bruce Sacerdote
RePEc:oup:qjecon:v:116:y:2001:i:2:p:705-746.;Can Falling Supply Explain the Rising Return to College for Younger Men? A Cohort-Based Analysis;The Quarterly Journal of Economics;2001;116;2;705;746;David Card
RePEc:oup:qjecon:v:116:y:2001:i:2:p:705-746.;Can Falling Supply Explain the Rising Return to College for Younger Men? A Cohort-Based Analysis;The Quarterly Journal of Economics;2001;116;2;705;746;Thomas Lemieux
RePEc:oup:qjecon:v:116:y:2001:i:2:p:747-775.;A Model of Expertise;The Quarterly Journal of Economics;2001;116;2;747;775;Vijay Krishna
RePEc:oup:qjecon:v:116:y:2001:i:2:p:747-775.;A Model of Expertise;The Quarterly Journal of Economics;2001;116;2;747;775;John Morgan
RePEc:oup:qjecon:v:116:y:2001:i:3:p:777-803.;Educational Production;The Quarterly Journal of Economics;2001;116;3;777;803;Edward P. Lazear
RePEc:oup:qjecon:v:116:y:2001:i:3:p:805-851.;The Firm as a Dedicated Hierarchy: A Theory of the Origins and Growth of Firms;The Quarterly Journal of Economics;2001;116;3;805;851;Raghuram G. Rajan
RePEc:oup:qjecon:v:116:y:2001:i:3:p:805-851.;The Firm as a Dedicated Hierarchy: A Theory of the Origins and Growth of Firms;The Quarterly Journal of Economics;2001;116;3;805;851;Luigi Zingales
RePEc:oup:qjecon:v:116:y:2001:i:3:p:853-899.;Coase Versus the Coasians;The Quarterly Journal of Economics;2001;116;3;853;899;Edward Glaeser
RePEc:oup:qjecon:v:116:y:2001:i:3:p:853-899.;Coase Versus the Coasians;The Quarterly Journal of Economics;2001;116;3;853;899;Simon Johnson
RePEc:oup:qjecon:v:116:y:2001:i:3:p:853-899.;Coase Versus the Coasians;The Quarterly Journal of Economics;2001;116;3;853;899;Andrei Shleifer
RePEc:oup:qjecon:v:116:y:2001:i:3:p:901-932.;Are CEOs Rewarded for Luck? The Ones Without Principals Are;The Quarterly Journal of Economics;2001;116;3;901;932;Marianne Bertrand
RePEc:oup:qjecon:v:116:y:2001:i:3:p:901-932.;Are CEOs Rewarded for Luck? The Ones Without Principals Are;The Quarterly Journal of Economics;2001;116;3;901;932;Sendhil Mullainathan
RePEc:oup:qjecon:v:116:y:2001:i:3:p:933-967.;Elections, Governments, and Parliaments in Proportional Representation Systems;The Quarterly Journal of Economics;2001;116;3;933;967;David P. Baron
RePEc:oup:qjecon:v:116:y:2001:i:3:p:933-967.;Elections, Governments, and Parliaments in Proportional Representation Systems;The Quarterly Journal of Economics;2001;116;3;933;967;Daniel Diermeier
RePEc:oup:qjecon:v:116:y:2001:i:3:p:969-1007.;The Impact of Young Workers on the Aggregate Labor Market;The Quarterly Journal of Economics;2001;116;3;969;1007;Robert Shimer
RePEc:oup:qjecon:v:116:y:2001:i:3:p:1009-1025.;Do Mergers Increase Product Variety? Evidence from Radio Broadcasting;The Quarterly Journal of Economics;2001;116;3;1009;1025;Steven T. Berry
RePEc:oup:qjecon:v:116:y:2001:i:3:p:1009-1025.;Do Mergers Increase Product Variety? Evidence from Radio Broadcasting;The Quarterly Journal of Economics;2001;116;3;1009;1025;Joel Waldfogel
RePEc:oup:qjecon:v:116:y:2001:i:3:p:1027-1061.;Competition among Exchanges;The Quarterly Journal of Economics;2001;116;3;1027;1061;Tano Santos
RePEc:oup:qjecon:v:116:y:2001:i:3:p:1027-1061.;Competition among Exchanges;The Quarterly Journal of Economics;2001;116;3;1027;1061;Jose A. Scheinkman
RePEc:oup:qjecon:v:116:y:2001:i:3:p:1063-1114.;Welfare, the Earned Income Tax Credit, and the Labor Supply of Single Mothers;The Quarterly Journal of Economics;2001;116;3;1063;1114;Bruce D. Meyer
RePEc:oup:qjecon:v:116:y:2001:i:3:p:1063-1114.;Welfare, the Earned Income Tax Credit, and the Labor Supply of Single Mothers;The Quarterly Journal of Economics;2001;116;3;1063;1114;Dan T. Rosenbaum
RePEc:oup:qjecon:v:116:y:2001:i:3:p:1115-1147.;Short-Run Expectational Coordination: Fixed Versus Flexible Wages;The Quarterly Journal of Economics;2001;116;3;1115;1147;Roger Guesnerie
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1149-1187.;The Power of Suggestion: Inertia in 401(k) Participation and Savings Behavior;The Quarterly Journal of Economics;2001;116;4;1149;1187;Brigitte C. Madrian
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1149-1187.;The Power of Suggestion: Inertia in 401(k) Participation and Savings Behavior;The Quarterly Journal of Economics;2001;116;4;1149;1187;Dennis F. Shea
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1189-1231.;All School Finance Equalizations are Not Created Equal;The Quarterly Journal of Economics;2001;116;4;1189;1231;Caroline M. Hoxby
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1233-1260.;Loss Aversion and Seller Behavior: Evidence from the Housing Market;The Quarterly Journal of Economics;2001;116;4;1233;1260;David Genesove
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1233-1260.;Loss Aversion and Seller Behavior: Evidence from the Housing Market;The Quarterly Journal of Economics;2001;116;4;1233;1260;Christopher Mayer
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1261-1303.;Is Addiction &quot;;;;;;;
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1261-1303.;Is Addiction &quot;;;;;;;
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1305-1341.;Sorting and Long-Run Inequality;The Quarterly Journal of Economics;2001;116;4;1305;1341;Raquel Fernández
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1305-1341.;Sorting and Long-Run Inequality;The Quarterly Journal of Economics;2001;116;4;1305;1341;Richard Rogerson
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1343-1372.;Government Versus Private Ownership of Public Goods;The Quarterly Journal of Economics;2001;116;4;1343;1372;Timothy Besley
RePEc:oup:qjecon:v:116:y:2001:i:4:p:1343-1372.;Government Versus Private Ownership of Public Goods;The Quarterly Journal of Economics;2001;116;4;1343;1372;Maitreesh Ghatak
